player,hard_elo,clay_elo,grass_elo,overall_elo,hard_matches,clay_matches,grass_matches,current_rank,days_since_last_match,recent_form_residual
Perrin C.,1473.8711647443665,1476.4182394101267,1473.3438473980116,1469.5688038182,2,11,1,261.0,1874.0,-0.24326608382040413
Perry S.,1498.8233899739457,1499.0671090137907,1499.1033946199602,1498.5057372997953,14,7,5,143.0,5829.0,-0.09402031624451135
Pervak K.,1500.4085988104325,1497.841673116382,1499.099248582685,1498.2920552974642,76,25,8,136.0,4371.0,-0.13432692645937383
Pervushina O.,1496.3160716369161,1496.3154922044284,1496.3154922044284,1496.3154922044284,2,0,0,549.0,3240.0,
Peschke K.,1500.0000425295955,1500.0000290528149,1500.0000425295955,1500.0000425295955,0,2,0,182.0,7032.0,
Peterson R.,1524.9090115103056,1446.4047619584671,1454.9330843366643,1474.9090115103056,93,51,14,86.0,1098.0,-0.10954796603974709
Petkovic A.,1491.6598823609675,1510.5925801935416,1473.4264914891583,1500.924599697093,293,133,50,104.0,1461.0,-0.03977551987831879
Petrova N.,1508.3427432778876,1501.733207089406,1503.7776273508866,1511.2575666764928,206,79,41,234.0,4534.0,-0.48803381237029186
Pfizenmaier D.,1497.308510255465,1497.9520672019833,1496.73968911557,1496.369093624179,5,29,1,145.0,4114.0,0.08020858904303702
Piedade F.,1499.7544138145413,1499.7544854293399,1499.7544138145413,1499.7544138145413,0,3,0,203.0,6326.0,
Pieri J.,1487.6161740964417,1488.224695830203,1487.1243814734262,1487.1243814734262,1,1,0,284.0,1769.0,
Pieri T.,1500.5760995759144,1500.0714494764486,1500.5760995759144,1500.5760995759144,0,2,0,377.0,466.0,
Pigato L.,1470.6148369440525,1468.4842343446894,1470.6148369440525,1470.6148369440525,0,5,0,141.0,116.0,
Pigossi L.,1437.0785726202344,1486.7943378375548,1452.626800990252,1447.3994519339183,9,23,1,193.0,353.0,-0.08058794797080976
Pin C.,1499.4464151397488,1499.1568361706877,1499.3211812786387,1498.6805519969635,50,22,8,128.0,6207.0,-0.16271811532343766
Pironkova T.,1478.1779706552945,1489.025546354778,1493.353517866128,1474.3664921233478,186,101,52,107.0,1825.0,-0.12214328721724893
Piter K.,1492.8115675228264,1492.7577205462417,1488.5424922954558,1487.371570001707,13,12,2,387.0,1896.0,-0.32113187089888684
Pivovarova A.,1495.4719897804034,1497.8636918780733,1495.802831277124,1494.717628888409,15,16,2,191.0,3681.0,-0.34173881855459315
Plazas J.,1492.2483150580724,1492.353966361734,1492.2483150580724,1492.2483150580724,0,1,0,982.0,1972.0,
Plipuech P.,1489.8521301320184,1489.727818967606,1489.727818967606,1489.727818967606,7,0,0,286.0,2391.0,
Pliskova K.,1499.8804180377429,1499.8804136481572,1499.8804180377429,1499.8804180377429,0,1,0,330.0,6256.0,
Pliskova Ka.,1630.8677564279456,1630.8677564279456,1630.8677564279456,1680.8677564279456,432,135,87,57.0,16.0,-0.08454867235496233
Pliskova Kar.,1500.0787922490858,1500.078749427164,1500.0787922490858,1500.0787922490858,0,3,0,671.0,6694.0,
Pliskova Kr.,1445.8998383658454,1472.6434485951427,1467.8852848192696,1431.6985543910898,118,70,32,129.0,1798.0,-0.047720866446558874
Pliskova Kri.,1499.9211886014502,1499.9212015875808,1499.9211886014502,1499.9211886014502,0,1,0,866.0,6698.0,
Pochabova M.,1499.8314189378987,1499.8314779945033,1499.8314189378987,1499.8314189378987,0,1,0,273.0,5899.0,
Podoroska N.,1455.8699290239695,1417.5421965037506,1435.3353546303165,1413.6529982868904,67,45,12,537.0,41.0,-0.0010253273968175436
Podrez V.,1524.9840825103627,1533.7362004373663,1530.8389514404146,1530.8389514404146,1,4,0,140.0,41.0,
Pohankova M.,1522.3693979023865,1525.3851595634108,1519.8312040720489,1525.3851595634108,3,0,2,280.0,80.0,
Ponchet J.,1437.5778669544468,1443.625859320754,1435.4814362420884,1426.0551076046347,18,9,2,170.0,138.0,0.18059351705419374
Popa G.S.,1482.4023136663936,1482.4936741764343,1482.4023136663936,1482.4023136663936,0,1,0,1225.0,411.0,
Potapova A.,1672.2953411636895,1723.1050439446399,1663.9684196475732,1723.174902169772,177,86,22,25.0,14.0,-0.1579785739366697
Pous Tio L.,1499.8446544244375,1499.865326992089,1499.8296657590051,1499.8296657590051,1,20,0,144.0,5885.0,0.1332235906446141
Pous-T L.,1497.5179445182157,1497.5358341229485,1497.3609710896537,1497.3609710896537,1,1,0,242.0,3681.0,
Pous-T. L.,1496.6806870865014,1496.6741084170471,1496.6741084170471,1496.6741084170471,3,0,0,185.0,3855.0,
Pous-Tio L.,1498.0782357871853,1500.0103891609874,1498.3433136686813,1498.032222759118,9,30,2,131.0,5149.0,-0.11266165991116128
Poutchek T.,1498.9557171154365,1499.2134236231625,1499.1865778021343,1498.6883891609812,17,8,5,320.0,5969.0,-0.13725708227972744
Poutchkova O.,1499.2060827065056,1499.4721235589457,1499.261754235321,1499.0204515311027,32,6,3,108.0,6744.0,0.05849287714227164
Pratt N.,1499.6152390266084,1499.628219465479,1499.5760226745542,1499.4548994403094,19,8,2,87.0,6802.0,-0.023467099873353214
Preston T.,1518.6377988540535,1525.208745839729,1514.5648798702969,1525.208745839729,13,0,3,124.0,73.0,0.2030487444705843
Pridankina E.,1456.5784776833236,1455.899248486088,1447.5468912108163,1447.5468912108163,6,4,0,184.0,40.0,-0.1293499770745034
Prisacariu A.,1479.9058521426284,1479.3538861593165,1478.3110341835286,1478.3110341835286,1,1,0,474.0,411.0,
Prozorova T.,1437.7928973071703,1458.734821586791,1443.6710606480444,1443.6710606480444,8,3,0,181.0,31.0,-0.08992262767311815
Puchkova O.,1497.4412316364364,1497.2033349403641,1497.1940951945244,1495.9110752898653,27,5,5,54.0,4534.0,-0.1851961953361796
Puig M.,1491.885768360446,1512.0116464139005,1492.2113311207218,1500.1927140151213,161,71,29,98.0,2162.0,-0.19489039220088328
Putintseva Y.,1537.6770755433743,1542.088747390884,1520.2552837635603,1526.8817348940095,306,154,41,81.0,16.0,-0.16938365917805354
Quevedo K.,1488.5341767259176,1494.842346948828,1489.1866467381562,1489.1866467381562,3,7,0,101.0,41.0,0.010656500381921563
Radanovic D.,1492.025758005884,1492.280068075154,1491.4906126610683,1491.4906126610683,2,1,0,192.0,2897.0,
Radisic N.,1491.6828688658231,1491.7027795990218,1491.7027795990218,1491.7027795990218,1,0,0,535.0,1812.0,
Raducanu E.,1635.637294901709,1635.637294901709,1635.637294901709,1685.637294901709,95,25,29,42.0,77.0,-0.0769393770150758
Raducànu E.,1492.504529532942,1492.5464723477148,1492.5464723477148,1492.5464723477148,1,0,0,184.0,1853.0,
Radwanska A.,1567.2944217153745,1531.0540492019013,1531.0540492019013,1581.0540492019013,498,120,84,60.0,2901.0,-0.18702751195106748
Radwanska U.,1472.1955539725961,1481.7729693731549,1490.1697954425738,1459.4792025806148,153,33,28,210.0,1770.0,-0.22683529410116826
Raina A.,1430.3996729376597,1432.8583715954999,1434.6647060406438,1419.1732388160935,14,2,2,200.0,1049.0,-0.11270701664875499
Rajecki A.,1485.9191740505782,1485.9191740505782,1485.577198343432,1485.9191740505782,0,0,1,884.0,803.0,
Rajeshwaran Revathi M.,1484.0,1484.0,1484.0,1484.0,1,0,0,658.0,305.0,
Rakhimova K.,1469.570847827713,1477.866421828256,1515.211987278562,1519.570847827713,78,48,14,83.0,15.0,0.13663649659413918
Rakotomanga Rajaonah T.,1515.006760368772,1481.926740115458,1500.3971294099567,1500.3971294099567,10,7,0,153.0,97.0,-0.10367451076030337
Ramialison I.,1498.932202117707,1498.9310948603825,1498.9310948603825,1498.9310948603825,1,0,0,293.0,3975.0,
Rampre P.,1499.5475759626797,1499.5301104465225,1499.4569281575293,1499.4569281575293,3,3,0,234.0,5100.0,
Rao S.,1499.9392098258527,1499.9397031462172,1499.983671691443,1499.941614661146,3,1,3,160.0,6653.0,
Rapolu M.,1481.904409935004,1481.7637261623054,1481.7637261623054,1481.7637261623054,1,0,0,542.0,552.0,
Raymond L.,1499.9478656149445,1499.9478646547857,1499.9478646547857,1499.9478646547857,1,0,0,179.0,7132.0,
Razzano V.,1497.8478033829751,1503.278951105161,1499.135062770545,1500.2580182232552,136,67,19,166.0,3653.0,0.09740692042071541
Reix S.,1498.7847303930225,1499.0458146047758,1498.778344090376,1498.778344090376,1,2,0,233.0,3791.0,
Remondina A.,1499.7626538849265,1499.7626539106361,1499.7626538849265,1499.7626538849265,0,1,0,259.0,5535.0,
Ren Y.,1480.5951161835287,1480.4462155954807,1480.4462155954807,1480.4462155954807,1,0,0,500.0,703.0,
Reyngold E.,1488.0744613958102,1488.1242943830684,1488.0744613958102,1488.0744613958102,0,1,0,333.0,1567.0,
Rezai A.,1497.0064608134014,1499.5416707430754,1498.9908581839907,1496.5097484827077,97,75,23,185.0,4841.0,-0.19200837849329197
Riera J.,1502.6023502374576,1523.4380977360356,1510.7658864703837,1514.535908566475,7,17,1,186.0,149.0,0.08004628183634105
Riske A.,1582.4472039470986,1546.0690141244033,1546.0690141244033,1596.0690141244033,228,56,82,29.0,1456.0,0.09747423018810697
Riske-Amritraj A.,1409.2354667776344,1412.1931501338606,1412.0687869667076,1401.5457732560858,8,1,1,141.0,1152.0,-0.32142090771032883
Ristic M.,1464.3493208259476,1465.1489770971637,1464.3493208259476,1464.3493208259476,0,2,0,301.0,776.0,
Robbe A.,1492.4931854278095,1491.9100915099991,1492.4931854278095,1492.4931854278095,0,1,0,265.0,866.0,
Robillard-Millette C.,1497.976288761148,1497.9763520659312,1497.9763520659312,1497.9763520659312,1,0,0,637.0,3275.0,
Robson L.,1492.1383428479517,1492.1110964238862,1490.6890772435643,1482.9785530622332,51,19,23,189.0,3345.0,-0.3788238506080858
Rodina E.,1469.9995880133665,1450.7078721124356,1475.2279144031065,1441.7005235057513,112,42,27,290.0,1139.0,-0.025997064385770097
Rodionova A.,1498.4331124740404,1498.9704318851504,1498.581071018075,1497.8514802696184,46,16,4,62.0,5676.0,0.06319003844203447
Rodionova An.,1494.0036037397888,1497.3940542134835,1496.7289454402035,1492.536977810733,49,37,12,669.0,3432.0,0.083279188528607
Rodionova Ar.,1426.2591896958522,1445.856616547243,1455.9012845716084,1415.7347635170395,44,6,10,250.0,303.0,-0.18119734175012045
Rodriguez V.,1445.7493269716815,1455.633636124855,1444.0060391289608,1444.0060391289608,6,2,0,411.0,354.0,
Roesch A.,1499.9438912617152,1499.9438839133818,1499.9438912617152,1499.9438912617152,0,1,0,285.0,7053.0,
Rogers A.S.,1480.7111397504889,1480.512086984967,1480.512086984967,1480.512086984967,1,0,0,250.0,355.0,
Rogers S.,1509.6064974114104,1491.924457678563,1476.8816124379223,1511.6147532504208,150,81,28,356.0,732.0,-0.12673707741249224
Rogowska O.,1486.288229669612,1490.5453007774317,1485.8214240456873,1483.842871698572,35,7,1,159.0,2950.0,-0.10316655541313854
Rolle A.,1499.5407077784907,1499.395072094575,1499.4477750265612,1499.2900279231862,16,3,2,271.0,5584.0,-0.3030759206452952
Roma N.,1499.9256940263342,1499.925698639218,1499.9256940263342,1499.9256940263342,0,1,0,635.0,6760.0,
Roma S.,1499.540353107524,1499.5404026723995,1499.540353107524,1499.540353107524,0,2,0,639.0,5157.0,
Romero Gormaz L.,1482.5032502407014,1489.9116152475758,1482.7723745947244,1482.7723745947244,1,9,0,153.0,38.0,-0.01770229499590492
Rosatello C.,1477.735920080907,1478.456208200081,1476.9558589644487,1476.9558589644487,1,9,0,245.0,468.0,-0.05745976640150524
Rosca A.,1497.2452374826232,1497.2503360610292,1497.2452374826232,1497.2452374826232,0,1,0,260.0,2966.0,
Rottmann N.,1499.455202088836,1499.445947894478,1499.4138507402592,1499.4138507402592,1,1,0,318.0,5191.0,
Routliffe E.,1499.0238073411217,1502.378015901847,1500.8022099107172,1500.8022099107172,1,1,0,858.0,1196.0,
Rouvroy M.,1459.224616345153,1459.971174456146,1459.224616345153,1459.224616345153,0,2,0,321.0,411.0,
Ruano Pascual V.,1499.6151732735846,1499.2579963436904,1499.5865303251235,1499.114628196132,27,21,7,348.0,5956.0,-0.07114601414540878
Rueffer L.,1498.0892969172114,1498.0959042588465,1498.0892969172114,1498.0892969172114,0,1,0,781.0,3386.0,
Ruggeri J.,1487.6148645780418,1487.0250108632001,1487.6148645780418,1487.6148645780418,0,1,0,265.0,117.0,
Rus A.,1420.7350233548857,1480.816722082211,1422.7649193416282,1430.816722082211,106,107,29,187.0,40.0,-0.107751880565565
Ruse E-G.,1489.2320689839078,1489.373237976277,1489.2320689839078,1489.2320689839078,0,1,0,69.0,1503.0,
Ruse E.G.,1596.091196622941,1596.091196622941,1596.091196622941,1646.091196622941,67,47,25,74.0,17.0,0.06882436339849052
Ruutel M.,1499.9180201377214,1499.9180201377214,1499.9180218632202,1499.9180201377214,0,0,1,164.0,6655.0,
Ruzic A.,1518.628416099234,1501.6813338697057,1486.5750188789616,1508.4229123273487,37,8,7,81.0,6.0,-0.23282151884674301
Rybakina E.,1217.349261869044,1082.6002192505327,957.6673077583027,1173.534008840552,260,90,50,2.0,11.0,0.03207770426567347
Rybarikova M.,1494.4794448947089,1486.4766168645078,1514.8935444344972,1500.1325093765347,226,74,60,139.0,2615.0,-0.037660766351971575
Sabalenka A.,2032.2792556754152,1927.1267159454321,1813.0120955156628,1985.983920420714,354,125,60,1.0,10.0,-0.2144263720334385
Sadikovic A.,1494.6172169339804,1495.3132911345265,1493.87543270861,1493.1837933529425,5,7,1,273.0,3330.0,-0.10348466685302748
Safarova L.,1518.2562999083434,1514.1174362732002,1518.977942333231,1540.3438376117992,335,138,56,91.0,2910.0,-0.022448354002539417
Safina D.,1503.7321632078724,1504.2660087927195,1502.5844077483587,1508.3529721093823,145,67,24,76.0,5597.0,0.05555239223371655
Saidkhodjaeva D.,1499.9354684950802,1499.9354702143035,1499.9354702143035,1499.9354702143035,1,0,0,1137.0,6907.0,
Saigo R.,1460.1002417277741,1460.6850399666262,1460.6850399666262,1460.6850399666262,3,0,0,365.0,306.0,
Saito S.,1482.7873736379483,1486.3329386343844,1486.3329386343844,1486.3329386343844,5,0,0,161.0,671.0,
Sakatsume H.,1497.3282304782465,1491.445685636422,1490.6507238136028,1491.445685636422,10,0,1,125.0,76.0,0.04605407247847981
Sakellaridi S.,1483.5042741790037,1483.518520981622,1483.518520981622,1483.518520981622,1,0,0,442.0,47.0,
Sakkari M.,1641.0988020875163,1590.8760047164442,1590.8760047164442,1640.8760047164442,279,118,56,32.0,13.0,0.10398492341972687
Salerni M.,1499.926908254794,1499.9269016185121,1499.926908254794,1499.926908254794,0,1,0,89.0,6775.0,
Salerni M.E.,1499.6504188723497,1499.791111771629,1499.5870583411931,1499.5870583411931,6,20,0,486.0,6307.0,-0.37735663636433114
Salkova D.,1538.8536335842646,1518.3552776888773,1533.4786617604107,1533.4786617604107,12,4,0,127.0,37.0,0.0388848401535874
Samson L.,1485.6032571028938,1498.387226772728,1489.8843784300543,1489.8843784300543,2,3,0,150.0,40.0,
Samsonova L.,1621.5797130429462,1608.7378679568078,1608.7378679568078,1658.7378679568078,183,66,49,43.0,13.0,0.19635200575240846
Samudio A.,1485.2463476873331,1485.4593481813595,1485.2463476873331,1485.2463476873331,0,1,0,1077.0,1245.0,
Sanchez A.S.,1432.728132582287,1448.3864534273234,1426.6630069829419,1426.6630069829419,9,4,0,231.0,151.0,-0.23686533182889544
Sanchez M.,1497.6133729211906,1497.408918204881,1498.1813590051956,1497.408918204881,7,0,4,182.0,4100.0,-0.057870347133956945
Sanchez O.,1499.1092221985555,1498.9986973619416,1498.7491661805386,1498.7491661805386,5,13,0,152.0,5579.0,-0.21688635909080475
Sanchez Uribe M.J.,1484.0,1484.0,1484.0,1484.0,0,1,0,1259.0,516.0,
Sanders S.,1418.6300446803657,1434.4504908771037,1411.619076913078,1400.483581953061,27,7,1,200.0,1257.0,-0.2530909871004514
Santangelo M.,1499.4957886276225,1499.520735422275,1499.6886313469884,1499.1990607435282,33,19,11,111.0,6286.0,-0.1342869135249996
Sasnovich A.,1513.0014572240798,1476.617354356122,1483.563293248919,1511.5912257352452,202,79,34,133.0,40.0,-0.17398373901154518
Savchuk O.,1491.4058886728967,1497.3144686045225,1491.9176482072357,1490.7748766062075,55,24,1,232.0,3680.0,0.11518259046973575
Saville D.,1494.7595148638993,1483.3965836787204,1472.0321883425577,1486.8444299328678,49,16,10,137.0,461.0,-0.08262716529316827
Savinykh V.,1462.3519262506554,1469.4034943679576,1461.9276790660506,1456.8696542813339,26,4,1,146.0,1045.0,-0.027630817065263213
Savranska Y.,1499.8905126865636,1499.8904701904794,1499.8905126865636,1499.8905126865636,0,1,0,228.0,6347.0,
Sawangkaew M.,1527.4126431804275,1550.7356670725846,1539.9955793741547,1550.7356670725846,14,0,3,105.0,16.0,0.07640369756440224
Scandalis Z.G.,1499.755714239048,1499.7557010153578,1499.7557010153578,1499.7557010153578,1,0,0,960.0,5507.0,
Schaefer A.,1499.9746357956687,1499.9805052878032,1499.9746357956687,1499.9746357956687,0,2,0,193.0,3791.0,
Scheepers C.,1490.938606481321,1501.8183476989198,1496.3657242974564,1492.8761067382388,113,66,11,104.0,4164.0,-0.23782152285163072
Schiavone F.,1475.5889286677113,1508.3599485708392,1490.8089938774224,1480.4798630251908,248,150,54,391.0,2966.0,-0.32299069454824825
Schiechtl T.,1499.8197517077997,1499.8196384188507,1499.8197517077997,1499.8197517077997,0,2,0,399.0,6249.0,
Schmiedlova A.,1423.4105003500176,1470.1831370865632,1445.8384604822068,1422.2145256897402,139,112,15,98.0,718.0,-0.10147908184317844
Schmiedlova A.K.,1496.585984642575,1496.6285914190094,1496.6285914190094,1496.6285914190094,1,0,0,203.0,2413.0,
Schmiedlova K.,1499.137158532427,1499.1362188152937,1499.137158532427,1499.137158532427,0,1,0,584.0,4143.0,
Schnyder P.,1498.9305396403684,1497.0392518574454,1497.8761963603542,1496.0010738275323,130,84,7,186.0,2923.0,-0.3401505258533369
Scholl C.,1499.8513912065425,1499.84871917471,1499.8513912065425,1499.8513912065425,0,4,0,443.0,4794.0,
Schoofs B.,1482.210273358654,1484.7984763095074,1485.1555905693258,1480.3879060027477,8,2,3,195.0,2391.0,-0.19053351211575564
Schruff J.,1499.3088902543327,1499.288084770832,1499.01469467597,1498.8823372779805,14,22,1,235.0,5878.0,-0.13571082028458648
Schultz McCarthy B.,1499.8356873655005,1499.8145930519945,1499.8305154779516,1499.8145930519945,4,0,1,215.0,6760.0,
Schunk N.,1456.1528074792013,1454.5924644659344,1455.8880019111416,1451.1166673403784,1,7,1,418.0,40.0,
Schuurs D.,1485.4053587821195,1485.606647390451,1485.606647390451,1485.606647390451,1,0,0,136.0,1078.0,
Scott K.,1447.9823092855295,1447.1873922063216,1441.5704239323304,1441.5704239323304,6,1,0,565.0,378.0,
Sebov K.,1480.1937514271438,1480.1376956401525,1478.5018148006143,1478.5018148006143,10,3,0,231.0,26.0,0.008075902520574607
Seguel D.,1490.534977317562,1490.6641257090198,1490.534977317562,1490.534977317562,0,7,0,224.0,1608.0,
Seidel E.,1456.4244519140982,1451.5194550466804,1443.393152616695,1436.8176319922218,31,12,1,103.0,41.0,-0.29185702227202903
Selekhmeteva O.,1495.193805613908,1464.2593387914244,1486.4753969720348,1481.3006003841722,19,9,2,91.0,59.0,-0.11191544173998907
Sema E.,1496.0293741196283,1496.0239724987832,1496.0239724987832,1496.0239724987832,13,0,0,352.0,3637.0,-0.14792956442215383
Sema Y.,1499.2197012708586,1499.219279073901,1499.219279073901,1499.219279073901,7,0,0,166.0,5297.0,
Semenistaja D.,1442.200791531212,1455.9837032350874,1441.1340584062254,1435.309388916824,6,5,1,109.0,40.0,-0.15902314556785913
Senoglu I.,1499.7410490498637,1499.7411772485339,1499.7410490498637,1499.7410490498637,0,3,0,942.0,6243.0,
Sequera M.,1499.9101167730269,1500.0043408230267,1499.891866341624,1499.8900358074734,9,12,7,159.0,6642.0,-0.28692335022071197
Serban R.,1457.8234914788009,1458.1473223501262,1457.8234914788009,1457.8234914788009,0,5,0,224.0,411.0,
Serra Zanetti A.,1499.9399839412765,1499.9399874369133,1499.9399839412765,1499.9399839412765,0,1,0,715.0,6984.0,
Sevastova A.,1541.8987848520271,1516.1613915056569,1503.875617665936,1548.7951298770802,209,112,42,208.0,307.0,0.09560979953162307
Sfar S.,1499.6762066435867,1499.7945309268132,1499.677062442746,1499.677062442746,4,4,0,287.0,6040.0,
Shapatava S.,1499.3429717553126,1499.019955151324,1498.947294411047,1498.947294411047,7,4,0,206.0,3623.0,-0.07287200693588541
Sharapova M.,1554.721797656573,1551.9211147669573,1540.6263686483398,1590.6263686483398,292,144,53,145.0,2413.0,-0.3111528979763371
"Sharapova, M.",1500.2019790949962,1500.202312963586,1500.202312963586,1500.202312963586,5,0,0,6.0,6867.0,
Sharipova S.,1484.7404699276858,1484.4502640491296,1484.4502640491296,1484.4502640491296,17,0,0,299.0,2533.0,-0.18685333087445372
Sharma A.,1420.5538844445875,1515.617115572531,1471.6552097730018,1469.90374487919,28,41,4,148.0,405.0,0.13413603186911466
Shaughnessy M.,1498.9701095836667,1499.7787639789638,1499.220222333979,1498.9975585897002,28,18,2,544.0,6158.0,-0.24145923884653062
Sherif M.,1388.5808746773052,1569.2052755364207,1492.4259057150662,1519.2052755364207,53,55,5,51.0,6.0,0.42802829113490654
Shi H.,1455.433185483108,1456.6607982531289,1456.6607982531289,1456.6607982531289,5,0,0,312.0,340.0,
Shibahara E.,1461.4694687968042,1471.2124808199806,1466.3610864472266,1463.7392953732747,14,2,1,193.0,307.0,0.00037402132188024684
Shimizu A.,1477.074904108756,1478.2464464819732,1478.2464464819732,1478.2464464819732,3,0,0,425.0,230.0,
Shinikova I.,1482.094219208552,1486.944015413006,1480.8071134174688,1480.8071134174688,3,7,0,214.0,1440.0,-0.10837190209427872
Shnaider D.,1715.8159567622988,1715.8159567622988,1681.58690824136,1765.8159567622988,108,49,24,14.0,11.0,0.22491751814515887
Shoshyna A.,1498.7555253170253,1498.7564383752708,1498.7555253170253,1498.7555253170253,0,1,0,707.0,3799.0,
Shulaeva E.,1499.938339396795,1499.938339396795,1499.938339396795,1499.938339396795,1,0,0,370.0,6955.0,
Shvedova Y.,1467.3349079376458,1485.4773779654504,1497.8090183570112,1463.4718385723468,161,90,42,452.0,1825.0,-0.21312349727925523
Shymanovich I.,1477.4958239860325,1487.4837919043848,1479.3671794429415,1478.745013120643,6,9,1,205.0,32.0,0.014018117551226894
Sidorova K.,1491.9997413573897,1492.107840332067,1492.107840332067,1492.107840332067,1,0,0,541.0,307.0,
Siegemund L.,1534.3437214574042,1526.7881044509124,1516.8808089617617,1566.8808089617617,134,121,25,40.0,61.0,-0.01812707415495235
Sierra S.,1495.7463209351772,1561.0348792219502,1524.8564067798015,1545.7463209351772,17,11,9,86.0,26.0,-0.007335672665800874
Silva C.,1499.9268343352603,1499.9268340226863,1499.9268343352603,1499.9268343352603,0,1,0,196.0,6774.0,
Silva E.,1481.6821403695099,1481.6821403695099,1481.8062518914703,1481.6821403695099,0,0,2,343.0,1545.0,
Silva N.,1499.6192423194973,1499.5841760630217,1499.5575896198977,1499.511104865755,3,3,1,151.0,6187.0,
Simmonds C.,1499.0751013631273,1499.0747754764236,1499.0747754764236,1499.0747754764236,2,0,0,165.0,4751.0,
Siniakova K.,1634.785007544872,1569.1901065971463,1586.1306168848798,1636.1306168848798,270,120,61,44.0,12.0,-0.0687487775943671
Sirotkina M.,1499.1628164060126,1499.1636956404502,1499.1636956404502,1499.1636956404502,2,0,0,116.0,4897.0,
Siskova A.,1495.057898955851,1506.708065867947,1496.8974041504048,1496.8974041504048,1,5,0,255.0,209.0,
Smashnova-Pistolesi A.,1499.8837812319925,1499.8911486204893,1499.8909511589968,1499.8837812319925,0,1,1,166.0,7004.0,
Smashnovai A.,1499.9495750734725,1499.9495750734725,1499.9495750734725,1499.9495750734725,1,0,0,63.0,7167.0,
Smitkova T.,1490.1279174696358,1484.745785049357,1487.601862844128,1479.3042955973792,24,15,9,478.0,1872.0,-0.09229453583268998
Snigur D.,1575.6695589748358,1568.1425350328896,1560.5073149070124,1610.5073149070124,20,5,14,45.0,14.0,0.17270110609222167
Soboleva A.,1470.6564757490253,1471.1777705901484,1469.2684079714925,1469.2684079714925,1,1,0,231.0,769.0,
Sobolieva A.,1491.9022345381782,1491.6022139298905,1491.9022345381782,1491.9022345381782,0,1,0,256.0,462.0,
Soler Espinosa S.,1485.8744461525935,1495.830821486401,1492.6514449259216,1483.8103744390846,51,68,9,171.0,3846.0,0.02712505745108207
Soler Espinosa S..,1500.011010101376,1500.0124394693219,1500.0124394693219,1500.0124394693219,2,0,0,73.0,4365.0,
Soler-E. S.,1499.5786449249526,1499.5784875532502,1499.5784875532502,1499.5784875532502,1,0,0,81.0,4940.0,
Soler-Espinosa S.,1481.6306022147874,1481.8101132066888,1475.350710486617,1475.350710486617,5,17,0,190.0,2798.0,-0.19738977146409933
Solovieva V.,1499.7678539659573,1499.7686487066674,1499.7686487066674,1499.7686487066674,5,0,0,216.0,5064.0,
Solovyeva V.,1499.5242476560372,1499.5242485335862,1499.5242476560372,1499.5242476560372,0,3,0,190.0,4794.0,
Song S.S.,1499.999924710394,1499.9999293583148,1499.9999293583148,1499.9999293583148,2,0,0,331.0,6912.0,
Sonmez Z.,1543.1996228002993,1513.762080968225,1526.1570928307533,1563.762080968225,46,15,14,50.0,15.0,-0.020837194372283485
Sonobe W.,1508.0925426632425,1509.763330371227,1509.763330371227,1509.763330371227,5,0,0,263.0,311.0,
Sorribes Tormo S.,1525.457921380227,1513.6828751429623,1473.7201277500822,1499.6440061178012,136,109,25,212.0,40.0,-0.3021156748631563
South M.,1498.909245303601,1498.5062790503985,1498.664514011347,1498.3092055163265,6,1,18,523.0,4829.0,-0.1584843027414089
Soylu I.,1492.3486096416955,1491.2686591362371,1489.4559195553782,1489.4559195553782,8,4,0,179.0,3266.0,-0.13008895174456464
Spears A.,1499.540557590434,1499.4251756349279,1499.3119184501184,1499.2258590839642,12,3,2,466.0,5192.0,-0.0886282233078381
Spiteri D.,1485.697859371145,1485.582781094509,1485.697859371145,1485.697859371145,0,1,0,508.0,1209.0,
Sprem K.,1499.3191113290598,1499.2548160405838,1499.1650170048074,1498.6905236173363,18,28,6,95.0,5704.0,-0.09859908757830882
Sramkova R.,1482.9582497880326,1495.3931608992737,1500.2789462169162,1487.0562386127353,67,23,10,141.0,26.0,-0.3198155548835146
Srebotnik K.,1499.6099863834347,1500.370835557762,1500.0790444348058,1500.0757656326753,83,38,7,228.0,5857.0,-0.17694861935889084
Sromova H.,1499.5590569520505,1499.6345967178538,1499.6013521028867,1499.4874846178213,5,4,2,293.0,6578.0,-0.3658769253138302
Stakusic M.,1509.3399459310776,1496.2458182235948,1499.990910557721,1501.701855432385,20,2,1,130.0,179.0,0.03891224072039429
Stanciute L.,1499.9392013979134,1499.9392000619378,1499.9392000619378,1499.9392000619378,1,0,0,335.0,6970.0,
Starodubtseva Y.,1467.420040752766,1564.9848822978856,1486.6290891696285,1517.420040752766,35,23,9,74.0,2.0,-0.17473366580967514
Starr E.,1499.8993429345373,1499.8993344869289,1499.8993344869289,1499.8993344869289,1,0,0,412.0,6439.0,
Stearns P.,1549.5409586294093,1632.5481938364082,1548.551696484701,1598.551696484701,89,45,8,53.0,14.0,-0.12407614420517321
Stefanini L.,1427.5768499567273,1416.0269158852475,1430.6286635253014,1406.1661011059675,25,13,4,142.0,14.0,-0.08755658602259209
Stefkova B.,1495.1378329563524,1494.2566982178498,1494.6347737884532,1494.2566982178498,4,0,1,717.0,2981.0,
Steiner V.,1467.980744424779,1468.1465127113834,1467.980744424779,1467.980744424779,0,2,0,544.0,40.0,
